Region,Year,Holiday_Q1,Business_Q1,Holiday_Q2,Business_Q2,Holiday_Q3,Business_Q3,Holiday_Q4,Business_Q4
Cairns,1998,0.2592639777283085,0.10090608423742921,0.21972332864025557,0.12298182648929736,0.6290087203009576,0.2520548148664569,0.29995384058159985,0.11633780900444343
Cairns,1999,0.20506618077488392,0.10852450936491635,0.3450182926909501,0.27753702785068424,0.5857223745500367,0.18157400303672727,0.3476037869606864,0.25853759737181203
Cairns,2000,0.2718202481325359,0.09933512642511765,0.47525279503270224,0.19521269737955227,0.49987240344366296,0.261243763240722,0.2750718600467223,0.3933247313044615
Cairns,2001,0.17260370252444143,0.14808958430064834,0.5328096241076339,0.24356545142574695,0.5233075738665764,0.18041285124203577,0.38041438971369307,0.17555622959894007
Cairns,2002,0.35962158700243785,0.1870425607355843,0.4978787360324302,0.12066310488208612,0.5654780352100324,0.24359736738486212,0.37364931293539194,0.16295436683912173
Cairns,2003,0.212027936914026,0.3338102649657645,0.45170372667566644,0.3525384943403432,0.5789467352151587,0.10800160158844292,0.40574263195250654,0.19502307924727433
Cairns,2004,0.34937059312842833,0.0567803345509455,0.3093425683659104,0.09669976233011955,0.627683696124891,0.0859376400997542,0.2926710687161572,0.20333391306701465
Cairns,2005,0.2587566363869031,0.0807269178464485,0.3018706263117921,0.1825075629191662,0.5602395760235909,0.2451686554881087,0.33414974906070954,0.1763132224279405
Cairns,2006,0.33644545897692996,0.0658636541881786,0.4320819419044613,0.1056501875065071,0.44315561710483947,0.3022227145999578,0.286706510283287,0.1483755524130891
Cairns,2007,0.3044433006156811,0.1029296317917127,0.358543855378143,0.06384981301558539,0.46916598487490807,0.22982570309072942,0.39547432634071594,0.29423320704138495
Cairns,2008,0.2909491768748709,0.14065348483295292,0.34037035975912144,0.14569762199563308,0.5030755668775888,0.1843592632387547,0.4618606565997957,0.06654565021169875
Cairns,2009,0.2664823124167929,0.10253062175042905,0.31659999654272136,0.11833272885102844,0.4348283220463413,0.22666913562526347,0.44265530369728906,0.06769459641350964
Cairns,2010,0.16178658873331334,0.17865047174230275,0.3695919415784116,0.0915973063093564,0.5815552283794356,0.2284551847407424,0.1521809683715854,0.11471952409009988
Cairns,2011,0.07373993592314614,0.0754667368577954,0.29087860826000933,0.1224990859190392,0.39685818419631613,0.3520347838279553,0.2286935522513774,0.07962560854933716
Cairns,2012,0.21810682950566648,0.10939132020131902,0.41938911179734173,0.15851753445298422,0.539437941093188,0.2293358722401929,0.4894814190464914,0.09077388820162176
Cairns,2013,0.3692785213008187,0.21720912730705155,0.43623838258267034,0.16218852622434848,0.6429555839992024,0.18475617956457469,0.5401549150189724,0.14411559364689108
Cairns,2014,0.47379559567664437,0.06872771927668653,0.4161655454077141,0.3188964231835823,0.494124293417312,0.2050628856540356,0.3137816987837221,0.16436761198296573
Cairns,2015,0.1851325158674533,0.12321775011841815,0.2457917926126398,0.18038835481951598,0.5565964018514373,0.29551076661482917,0.33617645684476993,0.1931078888180034
Cairns,2016,0.33949735714012785,0.14540025442086157,0.296400140171005,0.26015113602539053,0.42248453890652143,0.15239556511264474,0.33248582710463753,0.280500593286473
Cairns,2017,0.18530259164211021,0.06450356987897198,0.30419999889991944,0.12924755523657633,0.473201944422553,0.19875980216347738,0.45292799290353625,0.15133273781617132
Cairns,2018,0.3106871918046184,0.16895519979214907,0.340830768369392,0.24393111211763213,0.46147776008864066,0.19606626853299683,0.399592867177956,0.19960293989693223
Cairns,2019,0.14911528201681903,0.1500026792700063,0.271143543341281,0.2363129621708527,0.6204167586478745,0.18052024054014004,0.3535628434645486,0.20002480626420424
Cairns,2020,0.3757742301366475,0.19164503698621874,0.04990116079188066,0.04297279924768031,0.4358230997375584,0.10130435936828941,0.36657607522977226,0.26910683810111335
Cairns,2021,0.32723406082417084,0.15354596645959448,0.587643874650001,0.15245334907199196,0.4657830063687475,0.1625153620024968,0.30969784733160965,0.12034051209609212
Cairns,2022,0.26736291627427444,0.11916641735750487,0.36537860279762924,0.09829407835941356,0.5965595830201778,0.1761253325643459,0.36098959243279427,0.12405890964644849
Melbourne,1998,0.2780507208637263,0.2669472440360908,0.283504577016307,0.2779233506578561,0.2854955167387068,0.33222574391652815,0.29461727667339066,0.2981197230480032
Melbourne,1999,0.2772375250824411,0.27552797846501526,0.26852292539388534,0.351244267470951,0.2699284612998301,0.26957585021428176,0.2545017462657761,0.32500338880987717
Melbourne,2000,0.28156430101529034,0.3228961541433766,0.2594487432543513,0.34138881724779685,0.26441662473100536,0.333412887462574,0.2126302768514764,0.39779898684504045
Melbourne,2001,0.2956660790432378,0.33351743071401213,0.28760936635025663,0.31644979554137875,0.24884039065669075,0.353936510242262,0.2536331375419734,0.3159098734339666
Melbourne,2002,0.28624955297185295,0.28309735314400813,0.2510911752064702,0.26939611815260883,0.3135410554063483,0.3418646198556049,0.218319080939305,0.26963902104380727
Melbourne,2003,0.2958247922800082,0.330507224445711,0.2856622738611643,0.3882259085107134,0.2633037861584209,0.31616052385018495,0.2492136066814404,0.23380495237144355
Melbourne,2004,0.2832850448801741,0.293816848231095,0.3005338468502484,0.35491861229960886,0.3121045231229275,0.3947243407349329,0.27986639410799435,0.32882152760971955
Melbourne,2005,0.3302490670438288,0.2609877911682424,0.29752330108942565,0.3405756645309922,0.31166769813437123,0.3418033295718462,0.30278944689492504,0.37695955261461994
Melbourne,2006,0.4231182781367456,0.21559197732812715,0.31672340383147896,0.2919536434465177,0.28614664569458653,0.36612243514110193,0.3443607047841463,0.3033901815280121
Melbourne,2007,0.3069079644775351,0.2739474874631955,0.3941494506585961,0.3358264462885412,0.37992880826930275,0.4001957512035816,0.3355154638600741,0.3565981355510957
Melbourne,2008,0.4005150909070215,0.26437289537561254,0.35159104602672925,0.3400500506153337,0.40821983022550073,0.3529523818649679,0.34508754940841174,0.28947912555564437
Melbourne,2009,0.31797873628701895,0.27479386308426446,0.36015084081411464,0.34519127462589,0.38927208159587,0.3681810757953095,0.32982920379783603,0.3549696005397078
Melbourne,2010,0.4342460886412987,0.2366716093259518,0.4113989712596719,0.32659854740259026,0.42951737385059585,0.3900766479150307,0.39489892926352765,0.352641814527356
Melbourne,2011,0.4233137220300413,0.3148076331874225,0.4399615078232559,0.37410014983886075,0.4191966279276134,0.33719821851700904,0.3257292933941299,0.31223235154391815
Melbourne,2012,0.32850093109423073,0.19188075809953445,0.3789353371199352,0.26138077092222123,0.42020638554721146,0.4199476447498148,0.36114658269891764,0.34727385619025447
Melbourne,2013,0.3836966068787742,0.24707679414305184,0.4217973280396662,0.34087642927026274,0.4499293513410282,0.29990086683942296,0.28797923379098417,0.3214136283202748
Melbourne,2014,0.38552561850952327,0.3014553078013879,0.4256990641458425,0.3496908756824667,0.37201732903154194,0.33663935266703016,0.39945107974614497,0.2997480281971539
Melbourne,2015,0.47431514885195053,0.31292622826556266,0.41073132490286823,0.3504350828076895,0.36261414140598686,0.3342532231334731,0.36528554940523267,0.2785732566722223
Melbourne,2016,0.3615650194224323,0.2241041495320179,0.3670190234923473,0.352111368723405,0.3835712498124264,0.32918179182740187,0.3705188107795297,0.3628973682108715
Melbourne,2017,0.3186001721716104,0.2736087119700704,0.3113908356455523,0.3232424574347191,0.28098194429629286,0.3255573281300523,0.40272384030836866,0.3420508716858185
Melbourne,2018,0.24413114302055058,0.22734291496303566,0.2604026246457286,0.3115885529286942,0.33642893266860385,0.4137990988299553,0.30881032692783633,0.36309656358817
Melbourne,2019,0.33361905032001044,0.2991816121696841,0.2815810845009379,0.3528206589081532,0.33397003176753726,0.3956742151745182,0.3379802535435304,0.3787957209380007
Melbourne,2020,0.4187336624011622,0.357669631531511,0.003735892541287632,0.03535773739685951,0,0.0042997521211649,0.0386565530111263,0.03194349709889125
Melbourne,2021,0.19852633556217844,0.10785668272422523,0.35350162629496895,0.26304251605920886,0.046045566299543005,0.050104845716951486,0.19020683132050592,0.13038366463499163
Melbourne,2022,0.2685137645377485,0.16621463772619155,0.39914119582861796,0.25784613306820037,0.40349172203328826,0.25905883751816505,0.3750524310300651,0.3512172202581927
